id,flight_iata,airline_name,dep_iata,arr_iata,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_status,ingestion_time
1712,QF5241,Qantas,BLR,MAA,2026-05-28 07:15:00,2026-05-28 07:47:00,2026-05-28 08:15:00,2026-05-28 08:29:00,landed,2026-05-29 13:46:47.316019
1713,JL9059,Japan Airlines,BLR,MAA,2026-05-28 07:15:00,2026-05-28 07:47:00,2026-05-28 08:15:00,2026-05-28 08:29:00,landed,2026-05-29 13:46:47.316019
1714,AF3780,Air France,BLR,MAA,2026-05-28 07:15:00,2026-05-28 07:47:00,2026-05-28 08:15:00,2026-05-28 08:29:00,landed,2026-05-29 13:46:47.316019
1715,VS8370,Virgin Atlantic,BLR,COK,2026-05-28 15:50:00,2026-05-28 16:21:00,2026-05-28 16:50:00,2026-05-28 17:05:00,landed,2026-05-29 13:46:47.316019
1716,QF8369,Qantas,BLR,COK,2026-05-28 15:50:00,2026-05-28 16:21:00,2026-05-28 16:50:00,2026-05-28 17:05:00,landed,2026-05-29 13:46:47.316019
1717,KL4514,KLM,BLR,COK,2026-05-28 07:10:00,2026-05-28 07:13:00,2026-05-28 08:15:00,2026-05-28 08:00:00,landed,2026-05-29 13:46:47.316019
1718,JL5199,Japan Airlines,BLR,COK,2026-05-28 15:50:00,2026-05-28 16:21:00,2026-05-28 16:50:00,2026-05-28 17:05:00,landed,2026-05-29 13:46:47.316019
1719,VS8227,Virgin Atlantic,BLR,COK,2026-05-28 07:10:00,2026-05-28 07:13:00,2026-05-28 08:15:00,2026-05-28 08:00:00,landed,2026-05-29 13:46:47.316019
1720,QF8361,Qantas,BLR,COK,2026-05-28 07:10:00,2026-05-28 07:13:00,2026-05-28 08:15:00,2026-05-28 08:00:00,landed,2026-05-29 13:46:47.316019
1721,JL5183,Japan Airlines,BLR,COK,2026-05-28 07:10:00,2026-05-28 07:13:00,2026-05-28 08:15:00,2026-05-28 08:00:00,landed,2026-05-29 13:46:47.316019
1722,AF6058,Air France,BLR,COK,2026-05-28 07:10:00,2026-05-28 07:13:00,2026-05-28 08:15:00,2026-05-28 08:00:00,landed,2026-05-29 13:46:47.316019
1723,KL4516,KLM,BLR,CJB,2026-05-28 07:05:00,2026-05-28 07:17:00,2026-05-28 07:55:00,2026-05-28 07:49:00,landed,2026-05-29 13:46:47.316019
1724,VS8361,Virgin Atlantic,BLR,CJB,2026-05-28 07:05:00,2026-05-28 07:17:00,2026-05-28 07:55:00,2026-05-28 07:49:00,landed,2026-05-29 13:46:47.316019
1725,6E6545,IndiGo,BLR,AMD,2026-05-28 08:35:00,2026-05-28 08:36:00,2026-05-28 10:45:00,2026-05-28 10:28:00,landed,2026-05-29 13:46:47.316019
1726,6E5051,IndiGo,BLR,BOM,2026-05-28 08:30:00,2026-05-28 08:35:00,2026-05-28 10:15:00,2026-05-28 09:57:00,landed,2026-05-29 13:46:47.316019
1727,IX2097,Air India Express,BLR,NAG,2026-05-28 08:30:00,2026-05-28 08:38:00,2026-05-28 10:20:00,,active,2026-05-29 13:46:47.316019
1728,6E6801,IndiGo,BLR,PAT,2026-05-28 08:25:00,2026-05-28 08:32:00,2026-05-28 11:00:00,2026-05-28 10:39:00,landed,2026-05-29 13:46:47.316019
1729,IX2935,Air India Express,BLR,HYD,2026-05-28 08:25:00,2026-05-28 08:50:00,2026-05-28 09:50:00,2026-05-28 09:45:00,landed,2026-05-29 13:46:47.316019
1730,6E6863,IndiGo,BLR,NAG,2026-05-28 08:20:00,2026-05-28 08:23:00,2026-05-28 09:55:00,2026-05-28 09:45:00,landed,2026-05-29 13:46:47.316019
1731,QP1902,Akasa Air,BLR,AMD,2026-05-28 08:20:00,2026-05-28 08:25:00,2026-05-28 10:35:00,2026-05-28 10:16:00,landed,2026-05-29 13:46:47.316019
1732,6E849,IndiGo,BLR,DEL,2026-05-28 08:15:00,2026-05-28 08:18:00,2026-05-28 11:05:00,2026-05-28 11:06:00,landed,2026-05-29 13:46:47.316019
1733,6E484,IndiGo,BLR,HYD,2026-05-28 08:15:00,2026-05-28 08:14:00,2026-05-28 09:30:00,2026-05-28 09:02:00,landed,2026-05-29 13:46:47.316019
1734,6E443,IndiGo,BLR,IXB,2026-05-28 08:15:00,2026-05-28 08:27:00,2026-05-28 11:00:00,2026-05-28 11:23:00,landed,2026-05-29 13:46:47.316019
1735,6E442,IndiGo,BLR,CCU,2026-05-28 08:10:00,2026-05-28 08:21:00,2026-05-28 10:35:00,2026-05-28 10:32:00,landed,2026-05-29 13:46:47.316019
1736,6E7573,IndiGo,BLR,CJB,2026-05-28 08:05:00,2026-05-28 08:29:00,2026-05-28 09:00:00,2026-05-28 09:12:00,landed,2026-05-29 13:46:47.316019
1737,VS317,Virgin Atlantic,BLR,LHR,2026-05-28 08:00:00,2026-05-28 08:01:00,2026-05-28 14:15:00,2026-05-28 14:01:00,landed,2026-05-29 13:46:47.316019
1738,S5183,Star Air,BLR,NDC,2026-05-28 08:00:00,2026-05-28 08:08:00,2026-05-28 09:30:00,2026-05-28 09:14:00,landed,2026-05-29 13:46:47.316019
1739,AI2808,Air India,BLR,DEL,2026-05-28 08:00:00,2026-05-28 08:06:00,2026-05-28 10:55:00,2026-05-28 10:43:00,landed,2026-05-29 13:46:47.316019
1740,6E6288,IndiGo,BLR,ATQ,2026-05-28 07:45:00,2026-05-28 07:48:00,2026-05-28 10:50:00,2026-05-28 11:02:00,landed,2026-05-29 13:46:47.316019
1741,6E405,IndiGo,BLR,RPR,2026-05-28 07:40:00,2026-05-28 07:50:00,2026-05-28 09:25:00,2026-05-28 09:22:00,landed,2026-05-29 13:46:47.316019
1742,VS8424,Virgin Atlantic,BLR,IXE,2026-05-28 07:15:00,2026-05-28 07:25:00,2026-05-28 08:15:00,,active,2026-05-29 13:46:47.316019
1743,QF8899,Qantas,BLR,IXE,2026-05-28 07:15:00,2026-05-28 07:25:00,2026-05-28 08:15:00,,active,2026-05-29 13:46:47.316019
1744,AF3337,Air France,BLR,IXE,2026-05-28 07:15:00,2026-05-28 07:25:00,2026-05-28 08:15:00,,active,2026-05-29 13:46:47.316019
1745,QF8442,Qantas,BLR,CJB,2026-05-28 07:05:00,2026-05-28 07:17:00,2026-05-28 07:55:00,2026-05-28 07:49:00,landed,2026-05-29 13:46:47.316019
1746,JL9797,Japan Airlines,BLR,CJB,2026-05-28 07:05:00,2026-05-28 07:17:00,2026-05-28 07:55:00,2026-05-28 07:49:00,landed,2026-05-29 13:46:47.316019
1747,AF3095,Air France,BLR,CJB,2026-05-28 07:05:00,2026-05-28 07:17:00,2026-05-28 07:55:00,2026-05-28 07:49:00,landed,2026-05-29 13:46:47.316019
1748,QR8356,Qatar Airways,BLR,LGG,2026-05-28 05:15:00,2026-05-28 05:30:00,2026-05-28 11:29:00,2026-05-28 11:38:00,landed,2026-05-29 13:46:47.316019
1749,BZ102,Blue Dart Aviation,BLR,BOM,2026-05-28 00:25:00,2026-05-28 01:05:00,2026-05-28 02:05:00,2026-05-28 02:27:00,landed,2026-05-29 13:46:47.316019
1750,KL4722,KLM,BLR,GOI,2026-05-28 06:05:00,2026-05-28 06:03:00,2026-05-28 07:20:00,2026-05-28 06:50:00,landed,2026-05-29 13:46:47.316019
1751,6E6302,IndiGo,BLR,GOP,2026-05-28 07:35:00,2026-05-28 07:42:00,2026-05-28 10:20:00,2026-05-28 09:57:00,landed,2026-05-29 13:46:47.316019
1752,6E959,IndiGo,BLR,IDR,2026-05-28 07:30:00,2026-05-28 07:43:00,2026-05-28 09:25:00,2026-05-28 09:21:00,landed,2026-05-29 13:46:47.316019
1753,6E702,IndiGo,BLR,BBI,2026-05-28 07:30:00,2026-05-28 07:53:00,2026-05-28 09:35:00,,active,2026-05-29 13:46:47.316019
1755,QP1517,Akasa Air,BLR,BOM,2026-05-28 07:30:00,2026-05-28 07:45:00,2026-05-28 09:20:00,2026-05-28 09:03:00,landed,2026-05-29 13:46:47.316019
1756,6E5216,IndiGo,BLR,BOM,2026-05-28 07:25:00,2026-05-28 07:35:00,2026-05-28 09:10:00,2026-05-28 08:53:00,landed,2026-05-29 13:46:47.316019
1757,QP1421,Akasa Air,BLR,VNS,2026-05-28 07:25:00,2026-05-28 07:36:00,2026-05-28 10:00:00,2026-05-28 09:43:00,landed,2026-05-29 13:46:47.316019
1758,6E6353,IndiGo,BLR,LKO,2026-05-28 07:20:00,2026-05-28 07:32:00,2026-05-28 09:50:00,2026-05-28 09:40:00,landed,2026-05-29 13:46:47.316019
1759,QO334,Quikjet Cargo Airlines,BLR,HYD,2026-05-28 07:20:00,,2026-05-28 08:25:00,,,2026-05-29 13:46:47.316019
1760,IX2404,Air India Express,BLR,HYD,2026-05-28 07:20:00,2026-05-28 07:34:00,2026-05-28 08:40:00,2026-05-28 08:34:00,landed,2026-05-29 13:46:47.316019
1761,6E688,IndiGo,BLR,TRV,2026-05-28 07:20:00,2026-05-28 07:40:00,2026-05-28 08:40:00,2026-05-28 08:37:00,landed,2026-05-29 13:46:47.316019
1762,6E541,IndiGo,BLR,IXE,2026-05-28 07:15:00,2026-05-28 07:25:00,2026-05-28 08:15:00,,active,2026-05-29 13:46:47.316019
1763,QP1372,Akasa Air,BLR,IXB,2026-05-28 07:15:00,2026-05-28 07:27:00,2026-05-28 10:15:00,,,2026-05-29 13:46:47.316019
1764,6E6269,IndiGo,BLR,MAA,2026-05-28 07:15:00,2026-05-28 07:47:00,2026-05-28 08:15:00,2026-05-28 08:29:00,landed,2026-05-29 13:46:47.316019
1765,IX2875,Air India Express,BLR,VGA,2026-05-28 07:10:00,2026-05-28 07:30:00,2026-05-28 08:30:00,,active,2026-05-29 13:46:47.316019
1766,IX1479,Air India Express,BLR,LKO,2026-05-28 07:10:00,2026-05-28 07:38:00,2026-05-28 09:50:00,2026-05-28 09:57:00,landed,2026-05-29 13:46:47.316019
1767,6E763,IndiGo,BLR,COK,2026-05-28 07:10:00,2026-05-28 07:13:00,2026-05-28 08:15:00,2026-05-28 08:00:00,landed,2026-05-29 13:46:47.316019
1768,9I507,Alliance Air,BLR,COK,2026-05-28 07:05:00,2026-05-28 07:20:00,2026-05-28 08:40:00,2026-05-28 08:31:00,landed,2026-05-29 13:46:47.316019
1769,6E6947,IndiGo,BLR,SXR,2026-05-28 07:05:00,2026-05-28 07:06:00,2026-05-28 10:45:00,2026-05-28 10:21:00,landed,2026-05-29 13:46:47.316019
1770,6E857,IndiGo,BLR,CJB,2026-05-28 07:05:00,2026-05-28 07:17:00,2026-05-28 07:55:00,2026-05-28 07:49:00,landed,2026-05-29 13:46:47.316019
1771,AI2654,Air India,BLR,DEL,2026-05-28 07:00:00,2026-05-28 07:05:00,2026-05-28 10:00:00,2026-05-28 09:45:00,landed,2026-05-29 13:46:47.316019
1772,IX1131,Air India Express,BLR,CCU,2026-05-28 07:00:00,2026-05-28 07:15:00,2026-05-28 09:35:00,2026-05-28 09:29:00,landed,2026-05-29 13:46:47.316019
1773,AI9437,Air India,BLR,CCU,2026-05-28 07:00:00,2026-05-28 07:15:00,2026-05-28 09:35:00,2026-05-28 09:29:00,landed,2026-05-29 13:46:47.316019
1774,6E184,IndiGo,BLR,GAU,2026-05-28 07:00:00,2026-05-28 07:03:00,2026-05-28 10:30:00,2026-05-28 09:43:00,landed,2026-05-29 13:46:47.316019
1775,VS8709,Virgin Atlantic,BLR,GAU,2026-05-28 07:00:00,2026-05-28 07:03:00,2026-05-28 10:30:00,2026-05-28 09:43:00,landed,2026-05-29 13:46:47.316019
1776,QF8676,Qantas,BLR,GAU,2026-05-28 07:00:00,2026-05-28 07:03:00,2026-05-28 10:30:00,2026-05-28 09:43:00,landed,2026-05-29 13:46:47.316019
1777,6E7728,IndiGo,BLR,CNN,2026-05-28 06:55:00,2026-05-28 07:10:00,2026-05-28 08:20:00,,active,2026-05-29 13:46:47.316019
1778,6E7236,IndiGo,BLR,TRZ,2026-05-28 06:55:00,2026-05-28 07:18:00,2026-05-28 08:05:00,2026-05-28 08:16:00,landed,2026-05-29 13:46:47.316019
1779,MH5571,Malaysia Airlines,BLR,TRZ,2026-05-28 06:55:00,2026-05-28 07:18:00,2026-05-28 08:05:00,2026-05-28 08:16:00,landed,2026-05-29 13:46:47.316019
1780,JL8453,Japan Airlines,BLR,TRZ,2026-05-28 06:55:00,2026-05-28 07:18:00,2026-05-28 08:05:00,2026-05-28 08:16:00,landed,2026-05-29 13:46:47.316019
1781,AF6493,Air France,BLR,TRZ,2026-05-28 06:55:00,2026-05-28 07:18:00,2026-05-28 08:05:00,2026-05-28 08:16:00,landed,2026-05-29 13:46:47.316019
1782,6E7171,IndiGo,BLR,IXM,2026-05-28 06:55:00,2026-05-28 07:08:00,2026-05-28 08:20:00,2026-05-28 08:11:00,landed,2026-05-29 13:46:47.316019
1783,6E7285,IndiGo,BLR,IXG,2026-05-28 06:50:00,2026-05-28 06:55:00,2026-05-28 08:20:00,,active,2026-05-29 13:46:47.316019
1784,6E7204,IndiGo,BLR,VGA,2026-05-28 06:50:00,2026-05-28 06:59:00,2026-05-28 08:20:00,2026-05-28 08:33:00,landed,2026-05-29 13:46:47.316019
1785,AF6476,Air France,BLR,VGA,2026-05-28 06:50:00,2026-05-28 06:59:00,2026-05-28 08:20:00,2026-05-28 08:33:00,landed,2026-05-29 13:46:47.316019
1786,BA118,British Airways,BLR,LHR,2026-05-28 06:50:00,2026-05-28 07:28:00,2026-05-28 13:15:00,2026-05-28 13:43:00,landed,2026-05-29 13:46:47.316019
1787,AA6656,American Airlines,BLR,LHR,2026-05-28 06:50:00,2026-05-28 07:28:00,2026-05-28 13:15:00,2026-05-28 13:43:00,landed,2026-05-29 13:46:47.316019
1788,6E844,IndiGo,BLR,DEL,2026-05-28 06:45:00,2026-05-28 06:42:00,2026-05-28 09:50:00,2026-05-28 09:23:00,landed,2026-05-29 13:46:47.316019
1789,VS8382,Virgin Atlantic,BLR,DEL,2026-05-28 06:45:00,2026-05-28 06:42:00,2026-05-28 09:50:00,2026-05-28 09:23:00,landed,2026-05-29 13:46:47.316019
1790,QF5045,Qantas,BLR,DEL,2026-05-28 06:45:00,2026-05-28 06:42:00,2026-05-28 09:50:00,2026-05-28 09:23:00,landed,2026-05-29 13:46:47.316019
1791,JL5286,Japan Airlines,BLR,DEL,2026-05-28 06:45:00,2026-05-28 06:42:00,2026-05-28 09:50:00,2026-05-28 09:23:00,landed,2026-05-29 13:46:47.316019
1792,6E687,IndiGo,BLR,UDR,2026-05-28 06:45:00,2026-05-28 06:50:00,2026-05-28 09:00:00,,active,2026-05-29 13:46:47.316019
1793,QP1507,Akasa Air,BLR,GAU,2026-05-28 06:45:00,2026-05-28 06:53:00,2026-05-28 09:50:00,2026-05-28 09:35:00,landed,2026-05-29 13:46:47.316019
1794,IX2542,Air India Express,BLR,DEL,2026-05-28 06:40:00,2026-05-28 07:23:00,2026-05-28 09:25:00,,scheduled,2026-05-29 13:46:47.316019
1795,AI9772,Air India,BLR,DEL,2026-05-28 06:40:00,2026-05-28 07:23:00,2026-05-28 09:25:00,,scheduled,2026-05-29 13:46:47.316019
1796,KL4733,KLM,BLR,PNQ,2026-05-28 02:40:00,2026-05-28 02:41:00,2026-05-28 04:05:00,2026-05-28 03:45:00,landed,2026-05-29 13:46:47.316019
1797,AI9762,Air India,BLR,MAA,2026-05-28 06:35:00,2026-05-28 06:34:00,2026-05-28 07:40:00,2026-05-28 07:14:00,landed,2026-05-29 13:46:47.316019
1798,AI9678,Air India,BLR,IXR,2026-05-28 06:35:00,2026-05-28 06:36:00,2026-05-28 08:55:00,2026-05-28 08:36:00,landed,2026-05-29 13:46:47.316019
1799,LH5520,Lufthansa,BLR,BOM,2026-05-28 06:35:00,2026-05-28 06:31:00,2026-05-28 08:35:00,2026-05-28 07:51:00,landed,2026-05-29 13:46:47.316019
1800,VS8359,Virgin Atlantic,BLR,CCU,2026-05-28 06:30:00,2026-05-28 06:33:00,2026-05-28 09:10:00,2026-05-28 08:42:00,landed,2026-05-29 13:46:47.316019
1801,QF5101,Qantas,BLR,CCU,2026-05-28 06:30:00,2026-05-28 06:33:00,2026-05-28 09:10:00,2026-05-28 08:42:00,landed,2026-05-29 13:46:47.316019
1802,JL9777,Japan Airlines,BLR,CCU,2026-05-28 06:30:00,2026-05-28 06:33:00,2026-05-28 09:10:00,2026-05-28 08:42:00,landed,2026-05-29 13:46:47.316019
1803,VS8408,Virgin Atlantic,BLR,HYD,2026-05-28 06:25:00,2026-05-28 06:20:00,2026-05-28 07:35:00,2026-05-28 07:12:00,landed,2026-05-29 13:46:47.316019
1804,QF5084,Qantas,BLR,HYD,2026-05-28 06:25:00,2026-05-28 06:20:00,2026-05-28 07:35:00,2026-05-28 07:12:00,landed,2026-05-29 13:46:47.316019
1805,D0308,DHL Air,BLR,BOM,2026-05-28 02:25:00,2026-05-28 02:34:00,2026-05-28 04:05:00,2026-05-28 04:03:00,landed,2026-05-29 13:46:47.316019
1806,BZ304,Blue Dart Aviation,BLR,DEL,2026-05-28 00:15:00,2026-05-28 00:49:00,2026-05-28 02:55:00,2026-05-28 03:09:00,landed,2026-05-29 13:46:47.316019
1807,JL9610,Japan Airlines,BLR,HYD,2026-05-28 06:25:00,2026-05-28 06:20:00,2026-05-28 07:35:00,2026-05-28 07:12:00,landed,2026-05-29 13:46:47.316019
1808,AF3351,Air France,BLR,HYD,2026-05-28 06:25:00,2026-05-28 06:20:00,2026-05-28 07:35:00,2026-05-28 07:12:00,landed,2026-05-29 13:46:47.316019
1809,IX1472,Air India Express,BLR,MAA,2026-05-28 06:35:00,2026-05-28 06:34:00,2026-05-28 07:40:00,2026-05-28 07:14:00,landed,2026-05-29 13:46:47.316019
1810,IX1239,Air India Express,BLR,IXR,2026-05-28 06:35:00,2026-05-28 06:36:00,2026-05-28 08:55:00,2026-05-28 08:36:00,landed,2026-05-29 13:46:47.316019
1811,AI2402,Air India,BLR,BOM,2026-05-28 06:35:00,2026-05-28 06:31:00,2026-05-28 08:35:00,2026-05-28 07:51:00,landed,2026-05-29 13:46:47.316019
1812,6E6439,IndiGo,BLR,CCU,2026-05-28 06:30:00,2026-05-28 06:33:00,2026-05-28 09:10:00,2026-05-28 08:42:00,landed,2026-05-29 13:46:47.316019
1813,6E1077,IndiGo,BLR,HKT,2026-05-28 06:30:00,2026-05-28 06:30:00,2026-05-28 11:45:00,2026-05-28 11:18:00,landed,2026-05-29 13:46:47.316019
1814,6E7227,IndiGo,BLR,HBX,2026-05-28 06:25:00,2026-05-28 06:38:00,2026-05-28 07:50:00,2026-05-28 07:36:00,landed,2026-05-29 13:46:47.316019
1815,6E6178,IndiGo,BLR,HYD,2026-05-28 06:25:00,2026-05-28 06:20:00,2026-05-28 07:35:00,2026-05-28 07:12:00,landed,2026-05-29 13:46:47.316019
1816,S5159,Star Air,BLR,IXX,2026-05-28 06:20:00,,2026-05-28 07:35:00,,active,2026-05-29 13:46:47.316019
1817,QP1501,Akasa Air,BLR,LKO,2026-05-28 06:15:00,2026-05-28 06:21:00,2026-05-28 08:45:00,2026-05-28 08:33:00,landed,2026-05-29 13:46:47.316019
1818,6E368,IndiGo,BLR,BHO,2026-05-28 06:10:00,2026-05-28 06:10:00,2026-05-28 08:10:00,2026-05-28 08:01:00,landed,2026-05-29 13:46:47.316019
1819,VS8332,Virgin Atlantic,BLR,BHO,2026-05-28 06:10:00,2026-05-28 06:10:00,2026-05-28 08:10:00,2026-05-28 08:01:00,landed,2026-05-29 13:46:47.316019
1820,IX2406,Air India Express,BLR,IXB,2026-05-28 06:10:00,2026-05-28 06:28:00,2026-05-28 09:05:00,2026-05-28 08:58:00,landed,2026-05-29 13:46:47.316019
1821,AI9637,Air India,BLR,IXB,2026-05-28 06:10:00,2026-05-28 06:28:00,2026-05-28 09:05:00,2026-05-28 08:58:00,landed,2026-05-29 13:46:47.316019
1822,QP1561,Akasa Air,BLR,CCU,2026-05-28 06:05:00,2026-05-28 06:23:00,2026-05-28 08:50:00,2026-05-28 08:38:00,landed,2026-05-29 13:46:47.316019
1823,IX2018,Air India Express,BLR,HYD,2026-05-28 06:05:00,2026-05-28 06:16:00,2026-05-28 07:25:00,2026-05-28 07:07:00,landed,2026-05-29 13:46:47.316019
1824,AI9570,Air India,BLR,HYD,2026-05-28 06:05:00,2026-05-28 06:16:00,2026-05-28 07:25:00,2026-05-28 07:07:00,landed,2026-05-29 13:46:47.316019
1825,6E194,IndiGo,BLR,GOI,2026-05-28 06:05:00,2026-05-28 06:03:00,2026-05-28 07:20:00,2026-05-28 06:50:00,landed,2026-05-29 13:46:47.316019
1826,VS8388,Virgin Atlantic,BLR,GOI,2026-05-28 06:05:00,2026-05-28 06:03:00,2026-05-28 07:20:00,2026-05-28 06:50:00,landed,2026-05-29 13:46:47.316019
1827,QF8680,Qantas,BLR,GOI,2026-05-28 06:05:00,2026-05-28 06:03:00,2026-05-28 07:20:00,2026-05-28 06:50:00,landed,2026-05-29 13:46:47.316019
1828,MH5575,Malaysia Airlines,BLR,GOI,2026-05-28 06:05:00,2026-05-28 06:03:00,2026-05-28 07:20:00,2026-05-28 06:50:00,landed,2026-05-29 13:46:47.316019
1829,JL9007,Japan Airlines,BLR,GOI,2026-05-28 06:05:00,2026-05-28 06:03:00,2026-05-28 07:20:00,2026-05-28 06:50:00,landed,2026-05-29 13:46:47.316019
1830,AI2810,Air India,BLR,DEL,2026-05-28 06:00:00,2026-05-28 05:59:00,2026-05-28 08:45:00,2026-05-28 08:31:00,landed,2026-05-29 13:46:47.316019
1831,QP1515,Akasa Air,BLR,BOM,2026-05-28 06:00:00,2026-05-28 06:12:00,2026-05-28 07:55:00,2026-05-28 07:33:00,landed,2026-05-29 13:46:47.316019
1832,IX2064,Air India Express,BLR,VTZ,2026-05-28 05:55:00,2026-05-28 06:05:00,2026-05-28 07:30:00,,diverted,2026-05-29 13:46:47.316019
1833,AI9919,Air India,BLR,VTZ,2026-05-28 05:55:00,2026-05-28 06:05:00,2026-05-28 07:30:00,,diverted,2026-05-29 13:46:47.316019
1834,IX2881,Air India Express,BLR,GAU,2026-05-28 05:50:00,2026-05-28 06:08:00,2026-05-28 09:10:00,2026-05-28 08:52:00,landed,2026-05-29 13:46:47.316019
1835,AI9495,Air India,BLR,GAU,2026-05-28 05:50:00,2026-05-28 06:08:00,2026-05-28 09:10:00,2026-05-28 08:52:00,landed,2026-05-29 13:46:47.316019
1836,QP1823,Akasa Air,BLR,DEL,2026-05-28 05:50:00,2026-05-28 06:07:00,2026-05-28 08:50:00,2026-05-28 08:39:00,landed,2026-05-29 13:46:47.316019
1837,QP1511,Akasa Air,BLR,BBI,2026-05-28 05:45:00,2026-05-28 05:55:00,2026-05-28 07:50:00,2026-05-28 07:38:00,landed,2026-05-29 13:46:47.316019
1838,IX1539,Air India Express,BLR,GOI,2026-05-28 05:40:00,2026-05-28 05:51:00,2026-05-28 06:50:00,2026-05-28 06:36:00,landed,2026-05-29 13:46:47.316019
1839,AI9528,Air India,BLR,GOI,2026-05-28 05:40:00,2026-05-28 05:51:00,2026-05-28 06:50:00,2026-05-28 06:36:00,landed,2026-05-29 13:46:47.316019
1840,6E803,IndiGo,BLR,IXZ,2026-05-28 05:40:00,2026-05-28 05:36:00,2026-05-28 08:35:00,2026-05-28 07:52:00,landed,2026-05-29 13:46:47.316019
1841,AI9901,Air India,BLR,VNS,2026-05-28 05:35:00,2026-05-28 05:32:00,2026-05-28 07:55:00,2026-05-28 07:37:00,landed,2026-05-29 13:46:47.316019
1842,VS8348,Virgin Atlantic,BLR,BOM,2026-05-28 05:30:00,2026-05-28 05:34:00,2026-05-28 07:15:00,2026-05-28 06:54:00,landed,2026-05-29 13:46:47.316019
1843,QF5061,Qantas,BLR,BOM,2026-05-28 05:30:00,2026-05-28 05:34:00,2026-05-28 07:15:00,2026-05-28 06:54:00,landed,2026-05-29 13:46:47.316019
1844,JL5192,Japan Airlines,BLR,BOM,2026-05-28 05:30:00,2026-05-28 05:34:00,2026-05-28 07:15:00,2026-05-28 06:54:00,landed,2026-05-29 13:46:47.316019
1845,AI9451,Air India,BLR,COK,2026-05-28 05:30:00,2026-05-28 05:47:00,2026-05-28 06:40:00,2026-05-28 06:29:00,landed,2026-05-29 13:46:47.316019
1846,AI9548,Air India,BLR,GWL,2026-05-28 05:30:00,2026-05-28 05:43:00,2026-05-28 08:05:00,,active,2026-05-29 13:46:47.316019
1847,LH5313,Lufthansa,BLR,DEL,2026-05-28 05:30:00,2026-05-28 05:41:00,2026-05-28 08:25:00,2026-05-28 08:08:00,landed,2026-05-29 13:46:47.316019
1848,VS8386,Virgin Atlantic,BLR,GAU,2026-05-28 05:15:00,2026-05-28 05:18:00,2026-05-28 08:20:00,2026-05-28 07:59:00,landed,2026-05-29 13:46:47.316019
1849,QF8674,Qantas,BLR,GAU,2026-05-28 05:15:00,2026-05-28 05:18:00,2026-05-28 08:20:00,2026-05-28 07:59:00,landed,2026-05-29 13:46:47.316019
1850,VS8321,Virgin Atlantic,BLR,AMD,2026-05-28 05:10:00,2026-05-28 05:12:00,2026-05-28 07:10:00,2026-05-28 06:58:00,landed,2026-05-29 13:46:47.316019
1851,QF8390,Qantas,BLR,AMD,2026-05-28 05:10:00,2026-05-28 05:12:00,2026-05-28 07:10:00,2026-05-28 06:58:00,landed,2026-05-29 13:46:47.316019
1852,JL9733,Japan Airlines,BLR,AMD,2026-05-28 05:10:00,2026-05-28 05:12:00,2026-05-28 07:10:00,2026-05-28 06:58:00,landed,2026-05-29 13:46:47.316019
1853,VS8681,Virgin Atlantic,BLR,DEL,2026-05-28 05:05:00,2026-05-28 05:02:00,2026-05-28 07:55:00,2026-05-28 07:33:00,landed,2026-05-29 13:46:47.316019
1854,QF4201,Qantas,BLR,DEL,2026-05-28 05:05:00,2026-05-28 05:02:00,2026-05-28 07:55:00,2026-05-28 07:33:00,landed,2026-05-29 13:46:47.316019
1855,JL9630,Japan Airlines,BLR,DEL,2026-05-28 05:05:00,2026-05-28 05:02:00,2026-05-28 07:55:00,2026-05-28 07:33:00,landed,2026-05-29 13:46:47.316019
1856,VS8352,Virgin Atlantic,BLR,CCU,2026-05-28 05:00:00,2026-05-28 05:01:00,2026-05-28 07:35:00,2026-05-28 07:03:00,landed,2026-05-29 13:46:47.316019
1857,QF5111,Qantas,BLR,CCU,2026-05-28 05:00:00,2026-05-28 05:01:00,2026-05-28 07:35:00,2026-05-28 07:03:00,landed,2026-05-29 13:46:47.316019
1858,JL9775,Japan Airlines,BLR,CCU,2026-05-28 05:00:00,2026-05-28 05:01:00,2026-05-28 07:35:00,2026-05-28 07:03:00,landed,2026-05-29 13:46:47.316019
1859,WY6849,Oman Air,BLR,MCT,2026-05-28 05:00:00,2026-05-28 05:10:00,2026-05-28 07:10:00,,,2026-05-29 13:46:47.316019
1860,VS8417,Virgin Atlantic,BLR,IXC,2026-05-28 04:40:00,2026-05-28 04:41:00,2026-05-28 07:40:00,2026-05-28 07:24:00,landed,2026-05-29 13:46:47.316019
1861,QF8880,Qantas,BLR,IXC,2026-05-28 04:40:00,2026-05-28 04:41:00,2026-05-28 07:40:00,2026-05-28 07:24:00,landed,2026-05-29 13:46:47.316019
1862,JL9043,Japan Airlines,BLR,IXC,2026-05-28 04:40:00,2026-05-28 04:41:00,2026-05-28 07:40:00,2026-05-28 07:24:00,landed,2026-05-29 13:46:47.316019
1863,VS8451,Virgin Atlantic,BLR,PNQ,2026-05-28 04:30:00,2026-05-28 04:26:00,2026-05-28 06:00:00,2026-05-28 05:31:00,landed,2026-05-29 13:46:47.316019
1864,QF5249,Qantas,BLR,PNQ,2026-05-28 04:30:00,2026-05-28 04:26:00,2026-05-28 06:00:00,2026-05-28 05:31:00,landed,2026-05-29 13:46:47.316019
